Nr.	Pos. [°2Th.]	Q [1/Å]	Iberechn. [cts]	Iback [cts]	Std.Abw.	d-Werte	CT [s]	Intensity [Counts]
6742	107.6496	6.5843			29.3930	0.9543	32.8950	863.9482
6743	107.6626	6.5849			28.5140	0.9542	32.8950	813.0488
6744	107.6756	6.5854			29.1446	0.9541	32.8950	849.4084
6745	107.6886	6.5859			29.3897	0.9540	32.8950	863.7557
6746	107.7016	6.5865			29.4669	0.9540	32.8950	868.2975
6747	107.7146	6.5870			28.6426	0.9539	32.8950	820.3968
6748	107.7276	6.5876			28.2254	0.9538	32.8950	796.6748
6749	107.7406	6.5881			28.1357	0.9537	32.8950	791.6200
6750	107.7536	6.5887			28.3568	0.9536	32.8950	804.1066
6751	107.7666	6.5892			27.9053	0.9536	32.8950	778.7067
6752	107.7796	6.5898			27.6948	0.9535	32.8950	767.0000
6753	107.7926	6.5903			27.6978	0.9534	32.8950	767.1699
6754	107.8056	6.5909			28.3514	0.9533	32.8950	803.8028
6755	107.8186	6.5914			28.3028	0.9532	32.8950	801.0458
6756	107.8316	6.5919			27.4451	0.9532	32.8950	753.2335
6757	107.8446	6.5925			26.1806	0.9531	32.8950	685.4216
6758	107.8576	6.5930			27.2435	0.9530	32.8950	742.2088
6759	107.8706	6.5936			27.0163	0.9529	32.8950	729.8791
6760	107.8836	6.5941			26.9306	0.9528	32.8950	725.2595
6761	107.8966	6.5947			27.3012	0.9528	32.8950	745.3547
6762	107.9096	6.5952			26.0276	0.9527	32.8950	677.4378
6763	107.9226	6.5958			25.9037	0.9526	32.8950	671.0000
6764	107.9356	6.5963			26.6533	0.9525	32.8950	710.3997
6765	107.9486	6.5968			26.0177	0.9525	32.8950	676.9224
6766	107.9616	6.5974			25.1341	0.9524	32.8950	631.7223
6767	107.9746	6.5979			25.6352	0.9523	32.8950	657.1645
6768	107.9876	6.5985			25.8289	0.9522	32.8950	667.1346
6769	108.0006	6.5990			25.5825	0.9521	32.8950	654.4666
6770	108.0136	6.5996			26.0528	0.9521	32.8950	678.7492
6771	108.0266	6.6001			24.8081	0.9520	32.8950	615.4427
6772	108.0396	6.6007			24.5486	0.9519	32.8950	602.6321
6773	108.0526	6.6012			24.7522	0.9518	32.8950	612.6738
6774	108.0656	6.6017			24.3292	0.9517	32.8950	591.9095
6775	108.0786	6.6023			24.5141	0.9517	32.8950	600.9397
6776	108.0916	6.6028			24.8480	0.9516	32.8950	617.4221
6777	108.1046	6.6034			24.2338	0.9515	32.8950	587.2759
6778	108.1176	6.6039			24.3958	0.9514	32.8950	595.1568
6779	108.1306	6.6045			24.1471	0.9514	32.8950	583.0813
6780	108.1436	6.6050			23.7277	0.9513	32.8950	563.0029
6781	108.1566	6.6055			24.2745	0.9512	32.8950	589.2510
6782	108.1696	6.6061			23.6975	0.9511	32.8950	561.5735
6783	108.1826	6.6066			23.7864	0.9510	32.8950	565.7939
6784	108.1956	6.6072			23.8855	0.9510	32.8950	570.5150
6785	108.2086	6.6077			23.3295	0.9509	32.8950	544.2652
6786	108.2216	6.6083			23.1015	0.9508	32.8950	533.6772
6787	108.2346	6.6088			23.2667	0.9507	32.8950	541.3396
6788	108.2476	6.6093			23.6390	0.9507	32.8950	558.8036
6789	108.2606	6.6099			23.2958	0.9506	32.8950	542.6940
6790	108.2736	6.6104			23.5013	0.9505	32.8950	552.3114
6791	108.2866	6.6110			23.2762	0.9504	32.8950	541.7808
6792	108.2996	6.6115			22.7486	0.9503	32.8950	517.5004
6793	108.3126	6.6121			22.9124	0.9503	32.8950	524.9771
6794	108.3256	6.6126			22.7303	0.9502	32.8950	516.6644
6795	108.3386	6.6131			22.2619	0.9501	32.8950	495.5943
6796	108.3516	6.6137			22.8966	0.9500	32.8950	524.2540
6797	108.3646	6.6142			23.2331	0.9500	32.8950	539.7758
6798	108.3776	6.6148			22.8219	0.9499	32.8950	520.8382
6799	108.3906	6.6153			22.1747	0.9498	32.8950	491.7178
6800	108.4036	6.6158			22.2104	0.9497	32.8950	493.3003
6801	108.4166	6.6164			22.5141	0.9496	32.8950	506.8867
6802	108.4296	6.6169			22.4376	0.9496	32.8950	503.4448
6803	108.4426	6.6175			22.6873	0.9495	32.8950	514.7119
6804	108.4556	6.6180			22.8912	0.9494	32.8950	524.0087
6805	108.4686	6.6185			22.9642	0.9493	32.8950	527.3522
6806	108.4816	6.6191			22.8480	0.9493	32.8950	522.0322
6807	108.4946	6.6196			22.0886	0.9492	32.8950	487.9045
6808	108.5076	6.6202			21.6257	0.9491	32.8950	467.6709
6809	108.5206	6.6207			22.2563	0.9490	32.8950	495.3451
6810	108.5336	6.6213			22.8910	0.9489	32.8950	524.0000
6811	108.5466	6.6218			22.3792	0.9489	32.8950	500.8286
6812	108.5596	6.6223			22.0818	0.9488	32.8950	487.6054
6813	108.5726	6.6229			22.2167	0.9487	32.8950	493.5835
6814	108.5856	6.6234			22.0944	0.9486	32.8950	488.1646
6815	108.5986	6.6240			22.6407	0.9486	32.8950	512.6012
6816	108.6116	6.6245			22.3151	0.9485	32.8950	497.9641
6817	108.6246	6.6250			22.2452	0.9484	32.8950	494.8478
6818	108.6376	6.6256			22.1298	0.9483	32.8950	489.7282
6819	108.6506	6.6261			22.0101	0.9482	32.8950	484.4425
6820	108.6636	6.6267			22.2303	0.9482	32.8950	494.1846
6821	108.6766	6.6272			21.9538	0.9481	32.8950	481.9689
6822	108.6896	6.6277			22.0690	0.9480	32.8950	487.0401
6823	108.7026	6.6283			21.9804	0.9479	32.8950	483.1398
6824	108.7156	6.6288			21.9887	0.9479	32.8950	483.5016
6825	108.7286	6.6293			22.3043	0.9478	32.8950	497.4822
6826	108.7416	6.6299			22.1745	0.9477	32.8950	491.7065
6827	108.7546	6.6304			21.2863	0.9476	32.8950	453.1076
6828	108.7676	6.6310			21.4714	0.9476	32.8950	461.0210
6829	108.7806	6.6315			22.3159	0.9475	32.8950	498.0000
6830	108.7936	6.6320			22.2943	0.9474	32.8950	497.0377
6831	108.8066	6.6326			22.3296	0.9473	32.8950	498.6131
6832	108.8196	6.6331			22.4907	0.9472	32.8950	505.8330
6833	108.8326	6.6337			21.7678	0.9472	32.8950	473.8379
6834	108.8456	6.6342			21.6386	0.9471	32.8950	468.2275
6835	108.8586	6.6347			22.2551	0.9470	32.8950	495.2916
6836	108.8716	6.6353			22.3794	0.9469	32.8950	500.8360
6837	108.8846	6.6358			22.0905	0.9469	32.8950	487.9892
6838	108.8976	6.6364			22.4056	0.9468	32.8950	502.0087
6839	108.9106	6.6369			20.8686	0.9467	32.8950	435.4969
6840	108.9236	6.6374			22.2720	0.9466	32.8950	496.0421
6841	108.9366	6.6380			21.6953	0.9466	32.8950	470.6857
6842	108.9496	6.6385			21.6070	0.9465	32.8950	466.8603
6843	108.9626	6.6390			22.3655	0.9464	32.8950	500.2146
6844	108.9756	6.6396			22.0316	0.9463	32.8950	485.3900
6845	108.9886	6.6401			21.8565	0.9462	32.8950	477.7065
6846	109.0016	6.6407			21.3939	0.9462	32.8950	457.7000
6847	109.0146	6.6412			21.9896	0.9461	32.8950	483.5424
6848	109.0276	6.6417			20.6608	0.9460	32.8950	426.8676
6849	109.0406	6.6423			21.0208	0.9459	32.8950	441.8739
6850	109.0536	6.6428			21.8155	0.9459	32.8950	475.9157
6851	109.0666	6.6433			21.7442	0.9458	32.8950	472.8083
6852	109.0796	6.6439			20.9514	0.9457	32.8950	438.9611
6853	109.0926	6.6444			22.8940	0.9456	32.8950	524.1346
6854	109.1056	6.6449			21.3333	0.9456	32.8950	455.1098
6855	109.1186	6.6455			22.3531	0.9455	32.8950	499.6633
6856	109.1316	6.6460			22.2726	0.9454	32.8950	496.0696
6857	109.1446	6.6466			21.9411	0.9453	32.8950	481.4099
6858	109.1576	6.6471			21.9537	0.9453	32.8950	481.9628
6859	109.1706	6.6476			21.7583	0.9452	32.8950	473.4245
6860	109.1836	6.6482			21.6399	0.9451	32.8950	468.2855
6861	109.1966	6.6487			21.4601	0.9450	32.8950	460.5361
6862	109.2096	6.6492			21.4261	0.9449	32.8950	459.0769
6863	109.2226	6.6498			22.4646	0.9449	32.8950	504.6570
6864	109.2356	6.6503			22.3801	0.9448	32.8950	500.8710
6865	109.2486	6.6508			22.5199	0.9447	32.8950	507.1464
6866	109.2616	6.6514			22.1833	0.9446	32.8950	492.0993
6867	109.2746	6.6519			21.3731	0.9446	32.8950	456.8089
6868	109.2876	6.6525			22.3880	0.9445	32.8950	501.2211
6869	109.3006	6.6530			22.7682	0.9444	32.8950	518.3897
6870	109.3136	6.6535			21.5676	0.9443	32.8950	465.1606
6871	109.3266	6.6541			20.5747	0.9443	32.8950	423.3171
6872	109.3396	6.6546			21.2509	0.9442	32.8950	451.6012
6873	109.3526	6.6551			21.3100	0.9441	32.8950	454.1165
6874	109.3656	6.6557			21.7878	0.9440	32.8950	474.7078
6875	109.3786	6.6562			21.7634	0.9440	32.8950	473.6474
6876	109.3916	6.6567			21.2880	0.9439	32.8950	453.1804
6877	109.4046	6.6573			21.7256	0.9438	32.8950	472.0010
6878	109.4176	6.6578			21.3558	0.9437	32.8950	456.0709
6879	109.4306	6.6583			21.6301	0.9437	32.8950	467.8596
6880	109.4436	6.6589			21.6687	0.9436	32.8950	469.5332
6881	109.4566	6.6594			22.1865	0.9435	32.8950	492.2397
6882	109.4696	6.6599			22.6725	0.9434	32.8950	514.0431
6883	109.4826	6.6605			22.1614	0.9434	32.8950	491.1270
6884	109.4956	6.6610			21.8122	0.9433	32.8950	475.7714
6885	109.5086	6.6615			21.7715	0.9432	32.8950	474.0000
6886	109.5216	6.6621			21.7715	0.9431	32.8950	474.0000
6887	109.5346	6.6626			21.1902	0.9431	32.8950	449.0249
6888	109.5476	6.6631			21.6085	0.9430	32.8950	466.9287
6889	109.5606	6.6637			22.0735	0.9429	32.8950	487.2413
6890	109.5736	6.6642			21.2890	0.9428	32.8950	453.2215
6891	109.5866	6.6647			20.9000	0.9427	32.8950	436.8119
6892	109.5996	6.6653			22.1141	0.9427	32.8950	489.0314
6893	109.6126	6.6658			22.5098	0.9426	32.8950	506.6906
6894	109.6256	6.6663			21.7616	0.9425	32.8950	473.5670
6895	109.6386	6.6669			21.1253	0.9424	32.8950	446.2787
6896	109.6516	6.6674			21.0499	0.9424	32.8950	443.0999
6897	109.6646	6.6679			21.3492	0.9423	32.8950	455.7883
6898	109.6776	6.6685			22.0628	0.9422	32.8950	486.7661
6899	109.6906	6.6690			22.2734	0.9421	32.8950	496.1050
6900	109.7036	6.6695			21.9149	0.9421	32.8950	480.2638
6901	109.7166	6.6701			21.8101	0.9420	32.8950	475.6805
6902	109.7296	6.6706			22.0191	0.9419	32.8950	484.8402
6903	109.7426	6.6711			21.4000	0.9418	32.8950	457.9602
6904	109.7556	6.6717			20.5534	0.9418	32.8950	422.4431
6905	109.7686	6.6722			21.6250	0.9417	32.8950	467.6402
6906	109.7816	6.6727			22.3607	0.9416	32.8950	500.0002
6907	109.7946	6.6733			21.6254	0.9415	32.8950	467.6564
6908	109.8076	6.6738			21.6425	0.9415	32.8950	468.3990
6909	109.8206	6.6743			22.3744	0.9414	32.8950	500.6148
6910	109.8336	6.6749			22.1629	0.9413	32.8950	491.1925
6911	109.8466	6.6754			21.7351	0.9412	32.8950	472.4167
6912	109.8596	6.6759			22.0426	0.9412	32.8950	485.8766
6913	109.8726	6.6765			21.7810	0.9411	32.8950	474.4127
6914	109.8856	6.6770			21.9323	0.9410	32.8950	481.0273
6915	109.8986	6.6775			21.9302	0.9409	32.8950	480.9354
6916	109.9116	6.6781			21.2694	0.9409	32.8950	452.3873
6917	109.9246	6.6786			21.4252	0.9408	32.8950	459.0374
6918	109.9376	6.6791			21.7072	0.9407	32.8950	471.2045
6919	109.9506	6.6797			21.5968	0.9406	32.8950	466.4202
6920	109.9636	6.6802			21.3673	0.9406	32.8950	456.5611
6921	109.9766	6.6807			21.6959	0.9405	32.8950	470.7141
6922	109.9896	6.6812			22.0646	0.9404	32.8950	486.8485
6923	110.0026	6.6818			22.2305	0.9403	32.8950	494.1948
6924	110.0156	6.6823			22.2558	0.9403	32.8950	495.3224
6925	110.0286	6.6828			22.9383	0.9402	32.8950	526.1635
6926	110.0416	6.6834			21.7259	0.9401	32.8950	472.0162
6927	110.0546	6.6839			21.7190	0.9400	32.8950	471.7159
6928	110.0676	6.6844			21.5446	0.9400	32.8950	464.1684
6929	110.0806	6.6850			21.7840	0.9399	32.8950	474.5433
6930	110.0936	6.6855			21.3483	0.9398	32.8950	455.7517
6931	110.1066	6.6860			21.5531	0.9397	32.8950	464.5369
6932	110.1196	6.6865			21.9123	0.9397	32.8950	480.1475
6933	110.1326	6.6871			21.0087	0.9396	32.8950	441.3661
6934	110.1456	6.6876			22.0730	0.9395	32.8950	487.2164
6935	110.1586	6.6881			22.3172	0.9395	32.8950	498.0570
6936	110.1716	6.6887			21.4282	0.9394	32.8950	459.1678
6937	110.1846	6.6892			21.3235	0.9393	32.8950	454.6922
6938	110.1976	6.6897			22.0901	0.9392	32.8950	487.9724
6939	110.2106	6.6903			21.8741	0.9392	32.8950	478.4771
6940	110.2236	6.6908			21.9928	0.9391	32.8950	483.6842
6941	110.2366	6.6913			22.2822	0.9390	32.8950	496.4944
6942	110.2496	6.6918			21.8135	0.9389	32.8950	475.8289
6943	110.2626	6.6924			21.0142	0.9389	32.8950	441.5968
6944	110.2756	6.6929			21.1550	0.9388	32.8950	447.5321
6945	110.2886	6.6934			21.4847	0.9387	32.8950	461.5922
6946	110.3016	6.6940			21.8482	0.9386	32.8950	477.3438
6947	110.3146	6.6945			22.0775	0.9386	32.8950	487.4150
6948	110.3276	6.6950			21.1154	0.9385	32.8950	445.8605
6949	110.3406	6.6955			21.1209	0.9384	32.8950	446.0937
6950	110.3536	6.6961			21.8883	0.9383	32.8950	479.0998
6951	110.3666	6.6966			21.9381	0.9383	32.8950	481.2798
6952	110.3796	6.6971			22.1030	0.9382	32.8950	488.5410
6953	110.3926	6.6977			22.4940	0.9381	32.8950	505.9799
6954	110.4056	6.6982			22.4620	0.9380	32.8950	504.5406
6955	110.4186	6.6987			21.4479	0.9380	32.8950	460.0115
6956	110.4316	6.6992			22.3521	0.9379	32.8950	499.6146
6957	110.4446	6.6998			21.7382	0.9378	32.8950	472.5476
6958	110.4576	6.7003			22.4937	0.9377	32.8950	505.9682
6959	110.4706	6.7008			21.3112	0.9377	32.8950	454.1671
6960	110.4836	6.7014			23.0414	0.9376	32.8950	530.9061
6961	110.4966	6.7019			22.1961	0.9375	32.8950	492.6661
6962	110.5096	6.7024			21.5176	0.9375	32.8950	463.0059
6963	110.5226	6.7029			21.6843	0.9374	32.8950	470.2091
6964	110.5356	6.7035			21.1928	0.9373	32.8950	449.1363
6965	110.5486	6.7040			21.6061	0.9372	32.8950	466.8234
6966	110.5616	6.7045			21.7386	0.9372	32.8950	472.5646
6967	110.5746	6.7050			22.5444	0.9371	32.8950	508.2488
6968	110.5876	6.7056			20.4031	0.9370	32.8950	416.2860
6969	110.6006	6.7061			21.2593	0.9369	32.8950	451.9597
6970	110.6136	6.7066			21.9188	0.9369	32.8950	480.4349
6971	110.6266	6.7072			21.1417	0.9368	32.8950	446.9727
6972	110.6396	6.7077			21.3300	0.9367	32.8950	454.9689
6973	110.6526	6.7082			21.6491	0.9366	32.8950	468.6819
6974	110.6656	6.7087			21.5524	0.9366	32.8950	464.5059
6975	110.6786	6.7093			21.6104	0.9365	32.8950	467.0092
6976	110.6916	6.7098			21.3013	0.9364	32.8950	453.7455
6977	110.7046	6.7103			20.9349	0.9363	32.8950	438.2701
6978	110.7176	6.7108			22.3401	0.9363	32.8950	499.0822
6979	110.7306	6.7114			22.3712	0.9362	32.8950	500.4705
6980	110.7436	6.7119			22.1469	0.9361	32.8950	490.4866
6981	110.7566	6.7124			21.6211	0.9361	32.8950	467.4731
6982	110.7696	6.7129			21.5838	0.9360	32.8950	465.8591
6983	110.7826	6.7135			21.6667	0.9359	32.8950	469.4449
6984	110.7956	6.7140			21.8595	0.9358	32.8950	477.8379
6985	110.8086	6.7145			21.7548	0.9358	32.8950	473.2712
6986	110.8216	6.7150			21.9178	0.9357	32.8950	480.3904
6987	110.8346	6.7156			21.2656	0.9356	32.8950	452.2269
6988	110.8476	6.7161			21.7408	0.9355	32.8950	472.6611
6989	110.8606	6.7166			21.7584	0.9355	32.8950	473.4268
6990	110.8736	6.7171			20.9495	0.9354	32.8950	438.8797
6991	110.8866	6.7177			21.5161	0.9353	32.8950	462.9420
6992	110.8996	6.7182			22.2717	0.9352	32.8950	496.0301
6993	110.9126	6.7187			21.8933	0.9352	32.8950	479.3169
6994	110.9256	6.7192			21.8745	0.9351	32.8950	478.4930
6995	110.9386	6.7198			21.7375	0.9350	32.8950	472.5185
6996	110.9516	6.7203			21.2678	0.9350	32.8950	452.3175
6997	110.9646	6.7208			21.4788	0.9349	32.8950	461.3394
6998	110.9776	6.7213			21.6428	0.9348	32.8950	468.4110
6999	110.9906	6.7219			22.0166	0.9347	32.8950	484.7297
7000	111.0036	6.7224			22.4225	0.9347	32.8950	502.7689
7001	111.0166	6.7229			21.9828	0.9346	32.8950	483.2456
7002	111.0296	6.7234			21.2395	0.9345	32.8950	451.1176
7003	111.0426	6.7240			21.3119	0.9344	32.8950	454.1965
7004	111.0556	6.7245			21.8697	0.9344	32.8950	478.2819
7005	111.0686	6.7250			22.1021	0.9343	32.8950	488.5042
7006	111.0816	6.7255			22.1022	0.9342	32.8950	488.5058
7007	111.0946	6.7261			22.0798	0.9342	32.8950	487.5157
7008	111.1076	6.7266			22.5150	0.9341	32.8950	506.9250
7009	111.1206	6.7271			22.2298	0.9340	32.8950	494.1638
7010	111.1336	6.7276			21.3499	0.9339	32.8950	455.8182
7011	111.1466	6.7281			21.6591	0.9339	32.8950	469.1160
7012	111.1596	6.7287			21.8384	0.9338	32.8950	476.9140
7013	111.1726	6.7292			21.7152	0.9337	32.8950	471.5488
7014	111.1856	6.7297			21.6417	0.9336	32.8950	468.3621
7015	111.1986	6.7302			21.6499	0.9336	32.8950	468.7188
7016	111.2116	6.7308			21.7060	0.9335	32.8950	471.1492
7017	111.2246	6.7313			21.6070	0.9334	32.8950	466.8638
7018	111.2376	6.7318			22.0794	0.9334	32.8950	487.4993
7019	111.2506	6.7323			21.8228	0.9333	32.8950	476.2338
7020	111.2636	6.7329			21.7749	0.9332	32.8950	474.1475
7021	111.2766	6.7334			22.1294	0.9331	32.8950	489.7100
7022	111.2896	6.7339			21.9633	0.9331	32.8950	482.3873
7023	111.3026	6.7344			22.1480	0.9330	32.8950	490.5352
7024	111.3156	6.7349			21.8065	0.9329	32.8950	475.5252
7025	111.3286	6.7355			22.0221	0.9329	32.8950	484.9744
7026	111.3416	6.7360			22.0993	0.9328	32.8950	488.3797
7027	111.3546	6.7365			21.8076	0.9327	32.8950	475.5718
7028	111.3676	6.7370			21.7454	0.9326	32.8950	472.8606
7029	111.3806	6.7375			21.4880	0.9326	32.8950	461.7340
7030	111.3936	6.7381			21.8610	0.9325	32.8950	477.9035
7031	111.4066	6.7386			22.7572	0.9324	32.8950	517.8909
7032	111.4196	6.7391			21.9591	0.9323	32.8950	482.2031
7033	111.4326	6.7396			21.6616	0.9323	32.8950	469.2228
7034	111.4456	6.7402			22.3792	0.9322	32.8950	500.8280
7035	111.4586	6.7407			21.5646	0.9321	32.8950	465.0325
7036	111.4716	6.7412			21.6019	0.9321	32.8950	466.6410
7037	111.4846	6.7417			21.4168	0.9320	32.8950	458.6799
7038	111.4976	6.7422			21.7054	0.9319	32.8950	471.1253
7039	111.5106	6.7428			22.1358	0.9318	32.8950	489.9956
7040	111.5236	6.7433			21.5784	0.9318	32.8950	465.6276
7041	111.5366	6.7438			21.7951	0.9317	32.8950	475.0257
7042	111.5496	6.7443			22.5892	0.9316	32.8950	510.2741
7043	111.5626	6.7448			22.5796	0.9316	32.8950	509.8389
7044	111.5756	6.7454			22.2302	0.9315	32.8950	494.1796
7045	111.5886	6.7459			22.0348	0.9314	32.8950	485.5326
7046	111.6016	6.7464			21.5706	0.9313	32.8950	465.2921
7047	111.6146	6.7469			21.7039	0.9313	32.8950	471.0602
7048	111.6276	6.7474			22.3913	0.9312	32.8950	501.3722
7049	111.6406	6.7480			21.9283	0.9311	32.8950	480.8510
7050	111.6536	6.7485			21.5786	0.9311	32.8950	465.6343
7051	111.6666	6.7490			21.8174	0.9310	32.8950	476.0000
7052	111.6796	6.7495			21.8356	0.9309	32.8950	476.7943
7053	111.6926	6.7500			22.2816	0.9308	32.8950	496.4699
7054	111.7056	6.7506			21.8620	0.9308	32.8950	477.9461
7055	111.7186	6.7511			21.7963	0.9307	32.8950	475.0806
7056	111.7316	6.7516			22.0223	0.9306	32.8950	484.9813
7057	111.7446	6.7521			21.7063	0.9305	32.8950	471.1650
7058	111.7576	6.7526			22.1266	0.9305	32.8950	489.5875
7059	111.7706	6.7532			21.7609	0.9304	32.8950	473.5378
7060	111.7836	6.7537			22.0983	0.9303	32.8950	488.3351
7061	111.7966	6.7542			22.0058	0.9303	32.8950	484.2574
7062	111.8096	6.7547			22.5686	0.9302	32.8950	509.3422
7063	111.8226	6.7552			22.4404	0.9301	32.8950	503.5706
7064	111.8356	6.7558			22.0351	0.9300	32.8950	485.5436
7065	111.8486	6.7563			22.3077	0.9300	32.8950	497.6325
7066	111.8616	6.7568			21.5810	0.9299	32.8950	465.7403
7067	111.8746	6.7573			22.8572	0.9298	32.8950	522.4513
7068	111.8876	6.7578			22.5003	0.9298	32.8950	506.2652
7069	111.9006	6.7583			22.0761	0.9297	32.8950	487.3554
7070	111.9136	6.7589			23.2007	0.9296	32.8950	538.2718
7071	111.9266	6.7594			21.8485	0.9296	32.8950	477.3574
7072	111.9396	6.7599			21.8922	0.9295	32.8950	479.2694
7073	111.9526	6.7604			22.8251	0.9294	32.8950	520.9844
7074	111.9656	6.7609			22.4044	0.9293	32.8950	501.9554
7075	111.9786	6.7615			22.2347	0.9293	32.8950	494.3808
7076	111.9916	6.7620			22.4053	0.9292	32.8950	501.9969
7077	112.0046	6.7625			23.0574	0.9291	32.8950	531.6418
7078	112.0176	6.7630			21.7957	0.9291	32.8950	475.0528
7079	112.0306	6.7635			22.1035	0.9290	32.8950	488.5668
7080	112.0436	6.7640			22.0073	0.9289	32.8950	484.3200
7081	112.0566	6.7646			22.4834	0.9288	32.8950	505.5026
7082	112.0696	6.7651			22.0593	0.9288	32.8950	486.6143
7083	112.0826	6.7656			22.1557	0.9287	32.8950	490.8744
7084	112.0956	6.7661			22.1576	0.9286	32.8950	490.9578
7085	112.1086	6.7666			22.0973	0.9286	32.8950	488.2896
7086	112.1216	6.7671			22.4524	0.9285	32.8950	504.1107
7087	112.1346	6.7677			22.7120	0.9284	32.8950	515.8338
7088	112.1476	6.7682			21.9218	0.9283	32.8950	480.5659
7089	112.1606	6.7687			22.4928	0.9283	32.8950	505.9247
7090	112.1736	6.7692			22.7686	0.9282	32.8950	518.4099
7091	112.1866	6.7697			22.9852	0.9281	32.8950	528.3188
7092	112.1996	6.7702			22.1760	0.9281	32.8950	491.7757
7093	112.2126	6.7708			22.2007	0.9280	32.8950	492.8714
7094	112.2256	6.7713			22.6214	0.9279	32.8950	511.7265
7095	112.2386	6.7718			22.7254	0.9278	32.8950	516.4447
7096	112.2516	6.7723			22.3464	0.9278	32.8950	499.3615
7097	112.2646	6.7728			22.8578	0.9277	32.8950	522.4792
7098	112.2776	6.7733			23.1632	0.9276	32.8950	536.5348
7099	112.2906	6.7738			22.4722	0.9276	32.8950	504.9980
7100	112.3036	6.7744			21.9661	0.9275	32.8950	482.5076
7101	112.3166	6.7749			22.1616	0.9274	32.8950	491.1359
7102	112.3296	6.7754			22.0416	0.9274	32.8950	485.8322
7103	112.3426	6.7759			22.1963	0.9273	32.8950	492.6761
7104	112.3556	6.7764			22.4208	0.9272	32.8950	502.6939
7105	112.3686	6.7769			22.4086	0.9271	32.8950	502.1433
7106	112.3816	6.7775			22.4943	0.9271	32.8950	505.9919
7107	112.3946	6.7780			22.2297	0.9270	32.8950	494.1581
7108	112.4076	6.7785			22.2506	0.9269	32.8950	495.0900
7109	112.4206	6.7790			22.9323	0.9269	32.8950	525.8901
7110	112.4336	6.7795			22.7873	0.9268	32.8950	519.2602
7111	112.4466	6.7800			22.2315	0.9267	32.8950	494.2385
7112	112.4596	6.7805			22.3882	0.9266	32.8950	501.2301
7113	112.4726	6.7811			22.2898	0.9266	32.8950	496.8372
7114	112.4856	6.7816			22.5095	0.9265	32.8950	506.6792
7115	112.4986	6.7821			22.8188	0.9264	32.8950	520.6983
7116	112.5116	6.7826			22.6446	0.9264	32.8950	512.7776
7117	112.5246	6.7831			22.3199	0.9263	32.8950	498.1782
7118	112.5376	6.7836			22.3744	0.9262	32.8950	500.6158
7119	112.5506	6.7841			22.6568	0.9262	32.8950	513.3328
7120	112.5636	6.7847			22.1256	0.9261	32.8950	489.5417
7121	112.5766	6.7852			22.1066	0.9260	32.8950	488.7022
7122	112.5896	6.7857			22.1433	0.9259	32.8950	490.3277
7123	112.6026	6.7862			22.4202	0.9259	32.8950	502.6665
7124	112.6156	6.7867			22.2267	0.9258	32.8950	494.0259
7125	112.6286	6.7872			22.6244	0.9257	32.8950	511.8650
7126	112.6416	6.7877			22.4857	0.9257	32.8950	505.6071
7127	112.6546	6.7882			22.8404	0.9256	32.8950	521.6825
7128	112.6676	6.7888			23.0350	0.9255	32.8950	530.6133
7129	112.6806	6.7893			22.0432	0.9255	32.8950	485.9045
7130	112.6936	6.7898			23.1307	0.9254	32.8950	535.0280
7131	112.7066	6.7903			22.5550	0.9253	32.8950	508.7302
7132	112.7196	6.7908			22.5805	0.9252	32.8950	509.8808
7133	112.7326	6.7913			22.9078	0.9252	32.8950	524.7659
7134	112.7456	6.7918			22.8714	0.9251	32.8950	523.1032
7135	112.7586	6.7924			22.6053	0.9250	32.8950	511.0006
7136	112.7716	6.7929			22.1879	0.9250	32.8950	492.3045
7137	112.7846	6.7934			23.2594	0.9249	32.8950	541.0006
7138	112.7976	6.7939			22.7737	0.9248	32.8950	518.6422
7139	112.8106	6.7944			23.3571	0.9248	32.8950	545.5558
7140	112.8236	6.7949			23.0942	0.9247	32.8950	533.3414
7141	112.8366	6.7954			23.0217	0.9246	32.8950	530.0000
7142	112.8496	6.7959			22.9777	0.9246	32.8950	527.9726
7143	112.8626	6.7964			22.8548	0.9245	32.8950	522.3400
7144	112.8756	6.7970			23.6406	0.9244	32.8950	558.8759
7145	112.8886	6.7975			23.0292	0.9243	32.8950	530.3451
7146	112.9016	6.7980			23.1436	0.9243	32.8950	535.6282
7147	112.9146	6.7985			23.5473	0.9242	32.8950	554.4774
7148	112.9276	6.7990			22.8385	0.9241	32.8950	521.5970
7149	112.9406	6.7995			23.0208	0.9241	32.8950	529.9594
7150	112.9536	6.8000			23.5330	0.9240	32.8950	553.8037
7151	112.9666	6.8005			23.4911	0.9239	32.8950	551.8327
7152	112.9796	6.8010			23.8291	0.9239	32.8950	567.8237
7153	112.9926	6.8016			24.5358	0.9238	32.8950	602.0049
7154	113.0056	6.8021			22.2684	0.9237	32.8950	495.8796
7155	113.0186	6.8026			23.8094	0.9236	32.8950	566.8892
7156	113.0316	6.8031			23.6606	0.9236	32.8950	559.8229
7157	113.0446	6.8036			23.0243	0.9235	32.8950	530.1206
7158	113.0576	6.8041			23.8423	0.9234	32.8950	568.4563
7159	113.0706	6.8046			23.8128	0.9234	32.8950	567.0477
7160	113.0836	6.8051			23.7915	0.9233	32.8950	566.0338
7161	113.0966	6.8056			23.3853	0.9232	32.8950	546.8742
7162	113.1096	6.8062			23.4677	0.9232	32.8950	550.7318
